result_url,query,source,location,signal,category_hint
"https://healsugar.in/policies/terms-of-service","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://www.keralataste.com/policies/privacy-policy","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://djayurveda.com/policies/terms-of-service","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://cakezygifting.com/","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://shoptheyn.com/pages/our-policies","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://jersioo.com/","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://keralaayurveda.com/products/vettumaran-gulika-50-nos","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://thehimalayanfarm.in/products/a2-badri-cow-ghee","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://www.naadanbox.in/collections/instant-mixes","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://www.encaredevices.com/collections","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://keralaayurveda.com/products/thaalesapathra-choornam-50-gm","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://everglam.in/collections/frontpage","""Powered by Shopify"" ""Kerala"" food ""Address""","web-search-wave3","Kerala","Powered by Shopify","food"
"https://www.totallyindian.com/in/product/kerala-ayurveda-dadimashtaka-choornam","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://www.banyantreefoods.com/products/banyantree-foods-nagercoil-bay-leaf-1","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://savecobradford.co.uk/products/delicious-kerala-mixture","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://www.tastynibbles.in/products/meen-onnu-mini-pack-1","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://www.tastynibbles.in/products/cabbage-thoran-200g-copy","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://shop.cookdtv.com/products/kerala-roast-masala","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://www.lakshmistores.com/pages/kerala-store","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://masalamunchies.net/products/kerala-mix","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://savecobradford.co.uk/products/daily-delight-kerala-fish-curry-i-t-s999","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://foodwalas.com/collections/south/products/pappadam-traditional-kerala-homemade-pappad","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://savecobradford.co.uk/products/delicious-delights-kerala-mixture","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://www.tastynibbles.in/products/ready-to-eat-cooked-matta-rice-250g-copy","""/cdn/shop/"" ""Kerala"" food","web-search-wave3","Kerala","/cdn/shop/","food"
"https://gourmet.galerieslafayette.com/p/coffret-boite-yuzu-sencha/","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://gourmet.galerieslafayette.com/p/yuzu-matcha-boite-10-sticks/","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://organicsodapops.com/","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://azstats.org/site/kochibasket.com/","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://edokriko.bbs.fc2.com/?act=reply&tid=8886649","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://tokyofreshdirect.com/products/redmelon-kochi","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://www.indiangoods.shop/en-au/collections/jackfruit-flour/products/staplegreenz-jackfruit-flour-100-natural","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://business.walmart.com/ip/Boahaus-Kochi-Modern-Desk-for-Adults-Black/2790714792","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://business.walmart.com/ip/Boahaus-Kochi-L-Shaped-Desk-3-Open-Shelves-for-Adults-Grey/2007058337","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://tptp.jp/en/articles/article39/","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
"https://galeriarigumilar.blogspot.com/2021/08/coconut-png-coconut-in-kochi-kerala.html","""cdn.shopify.com"" ""Kochi"" food","web-search-wave3","Kochi","cdn.shopify.com","food"
